(2, 1, 1, null, null, ../../assets/recipe-icons/armorer/bronze-ingot.png, Bronze Ingot, 1, Copper Ore, 2, Tin Ore, 1, null, null, null, null, null, null, null, null, Ice Shard, 1, null, null),
(2, 810, 64, null, null, ../../assets/recipe-icons/armorer/cloud-pearl.png, Cloud Pearl, 1, Cloud Pearl Components, 4, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 811, 66, null, null, ../../assets/recipe-icons/armorer/ishgardian-culinary-materials.png, Ishgardian Culinary Materials, 1, Raw Ishgardian Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 812, 66, null, null, ../../assets/recipe-icons/armorer/ishgardian-culinary-essentials.png, Ishgardian Culinary Essentials, 1, Ishgardian Culinary Materials, 2, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 813, 66, null, null, ../../assets/recipe-icons/armorer/juice-fermenting-supplies.png, Juice Fermenting Supplies, 1, Raw Fermenting Supplies, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 814, 66, null, null, ../../assets/recipe-icons/armorer/fermented-juice.png, Fermented Juice, 1, Juice Fermenting Supplies, 2, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 815, 67, null, null, ../../assets/recipe-icons/armorer/signature-buuz-cookware-materials.png, Signature Buuz Cookware Materials, 1, Raw Steppe Cookware Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 816, 67, null, null, ../../assets/recipe-icons/armorer/signature-buuz-cookware.png, Signature Buuz Cookware, 1, Signature Buuz Cookware Materials, 3, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 817, 67, null, null, ../../assets/recipe-icons/armorer/decorative-tavern-furnishing-materials.png, Decorative Tavern Furnishing Materials, 1, Raw Tavern Furnishing Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 818, 67, null, null, ../../assets/recipe-icons/armorer/hard-place-decorative-furnishings.png, Hard Place Decorative Furnishings, 1, Decorative Tavern Furnishing Materials, 3, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 819, 68, null, null, ../../assets/recipe-icons/armorer/arkhi-brewing-vat-materials.png, Arkhi Brewing Vat Materials, 1, Raw Brewing Vat Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 820, 68, null, null, ../../assets/recipe-icons/armorer/arkhi-brewing-set.png, Arkhi Brewing Set, 1, Arkhi Brewing Vat Materials, 4, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 821, 70, null, null, ../../assets/recipe-icons/armorer/flyer-printing-set.png, Flyer Printing Set, 1, Flyer Printing Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 822, 70 , null, null, ../../assets/recipe-icons/armorer/kholusian-cuisine-set.png, Kholusian Cuisine Set, 1, Kholusian Cuisine Paraphernalia, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 823, 71, null, null, ../../assets/recipe-icons/armorer/honeybee-trappings.png, Honeybee Trappings, 1, Honeybee Trappings Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 824, 72, null, null, ../../assets/recipe-icons/armorer/airship-fittings.png, Airship Fittings, 1, Airship Fitting Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 825, 73, null, null, ../../assets/recipe-icons/armorer/beehive-souvenir.png, Beehive Souvenir, 1, Beehive Souvenir Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 826, 71, null, null, ../../assets/recipe-icons/armorer/custom-gathering-tool-components.png, Custom Gathering Tool Components, 1, Dragon's Gathering Tool Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 827, 72, null, null, ../../assets/recipe-icons/armorer/custom-weaving-components.png, Custom Weaving Components, 1, Dragon's Weaving Tool Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 828, 73, null, null, ../../assets/recipe-icons/armorer/custom-crafting-tool-components.png, Custom Crafting Tool Components, 1, Dragon's Crafting Tool Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 829, 74, null, null, ../../assets/recipe-icons/armorer/handpicked-culinary-essentials.png, Handpicked Culinary Essentials, 1, Handpicked Ingredient Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 830, 75, null, null, ../../assets/recipe-icons/armorer/printing-essentials.png, Printing Essentials, 1, Printing Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 831, 71, null, null, ../../assets/recipe-icons/armorer/patient-necessities.png, Patient Necessities, 1, Patient Necessity Components, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 832, 72, null, null, ../../assets/recipe-icons/armorer/medical-supplies.png, Medical Supplies, 1, Medical Supply Components, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 833, 73, null, null, ../../assets/recipe-icons/armorer/rehabilitation-aids.png, Rehabilitation Aids, 1, Rehabilitation Aid Components, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 834, 75, null, null, ../../assets/recipe-icons/armorer/high-tea-essentials.png, High Tea Essentials, 1, High Tea Components, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 835, 77, null, null, ../../assets/recipe-icons/armorer/art-supplies.png, Art Supplies, 1, Art Supply Components, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 836, 1, null, null, ../../assets/recipe-icons/armorer/hull-interior-component.png, Hull Interior Component, 1, Hull Interior Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 2, Earth Shard, 2),
(2, 837, 1, null, null, ../../assets/recipe-icons/armorer/bladder-component.png, Bladder Component, 1, Bladder Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 838, 1, null, null, ../../assets/recipe-icons/armorer/bladder-lining-component.png, Bladder Lining Component, 1, Bladder Lining Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 839, 1, null, null, ../../assets/recipe-icons/armorer/starboard-hull-component.png, Starboard Hull Component, 1, Starboard Hull Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 840, 1, null, null, ../../assets/recipe-icons/armorer/larboard-hull-component.png, Larboard Hull Component, 1, Larboard Hull Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 841, 3, null, null, ../../assets/recipe-icons/armorer/propulsion-engine-component.png, Propulsion Engine Component, 1, Propulsion Engine Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 2, Earth Shard, 2),
(2, 842, 3, null, null, ../../assets/recipe-icons/armorer/gyrodrive-component.png, Gyrodrive Component, 1, Gyrodrive Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 843, 3, null, null, ../../assets/recipe-icons/armorer/rigging-component.png, Rigging Component, 1, Rigging Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 844, 3, null, null, ../../assets/recipe-icons/armorer/deck-component.png, Deck Component, 1, Deck Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 845, 3, null, null, ../../assets/recipe-icons/armorer/engine-casing-component.png, Engine Casing Component, 1, Engine Casing Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 846, 3, null, null, ../../assets/recipe-icons/armorer/crafting-tool-component.png, Crafting Tool Component, 1, Crafting Tool Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 847, 6, null, null, ../../assets/recipe-icons/armorer/engine-jointing-component.png, Engine Jointing Component, 1, Engine Jointing Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 2, Earth Shard, 2),
(2, 848, 6, null, null, ../../assets/recipe-icons/armorer/cockpit-exterior-component.png, Cockpit Exterior Component, 1, Cockpit Exterior Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 849, 6, null, null, ../../assets/recipe-icons/armorer/cockpit-interior-component.png, Cockpit Interior Component, 1, Cockpit Interior Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 850, 6, null, null, ../../assets/recipe-icons/armorer/ballast-component.png, Ballast Component, 1, Ballast Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 851, 6, null, null, ../../assets/recipe-icons/armorer/instrument-panel-component.png, Instrument Panel Component, 1, Instrument Panel Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 852, 6, null, null, ../../assets/recipe-icons/armorer/aerodynamo-component.png, Aerodynamo Component, 1, Aerodynamo Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 853, 10, null, null, ../../assets/recipe-icons/armorer/starboard-wing-component.png, Starboard Wing Component, 1, Starboard Wing Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 854, 10, null, null, ../../assets/recipe-icons/armorer/larboard-wing-component.png, Larboard Wing Component, 1, Larboard Wing Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 855, 10, null, null, ../../assets/recipe-icons/armorer/starboard-wing-control-component.png, Starboard Wing Control Component, 1, Starboard Wing Control Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 856, 10, null, null, ../../assets/recipe-icons/armorer/larboard-wing-control-component.png, Larboard Wing Control Component, 1, Larboard Wing Control Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 857, 10, null, null, ../../assets/recipe-icons/armorer/transmission-component.png, Transmission Component, 1, Transmission Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 858, 10, null, null, ../../assets/recipe-icons/armorer/heat-vent-component.png, Heat Vent Component, 1, Heat Vent Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 859, 15, null, null, ../../assets/recipe-icons/armorer/helm-component.png, Helm Component, 1, Helm Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 2, Earth Shard, 2),
(2, 860, 15, null, null, ../../assets/recipe-icons/armorer/speaking-tube-component.png, Speaking Tube Component, 1, Speaking Tube Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 861, 15, null, null, ../../assets/recipe-icons/armorer/lamp-component.png, Lamp Component, 1, Lamp Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 862, 15, null, null, ../../assets/recipe-icons/armorer/exhaust-outlet-component.png, Exhaust Outlet Component, 1, Exhaust Outlet Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 863, 15, null, null, ../../assets/recipe-icons/armorer/disposal-unit-component.png, Disposal Unit Component, 1, Disposal Unit Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 864, 15, null, null, ../../assets/recipe-icons/armorer/ceruleum-tank-component.png, Ceruleum Tank Component, 1, Ceruleum Tank Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 865, 15, null, null, ../../assets/recipe-icons/armorer/steering-mechanism-component.png, Steering Mechanism Component, 1, Steering Mechanism Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 866, 16, null, null, ../../assets/recipe-icons/armorer/escape-flyer-component.png, Escape Flyer Component, 1, Escape Flyer Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 867, 16, null, null, ../../assets/recipe-icons/armorer/spare-tank-component.png, Spare Tank Component, 1, Spare Tank Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 868, 16, null, null, ../../assets/recipe-icons/armorer/refabrication-component.png, Refabrication Component, 1, Refabrication Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 869, 16, null, null, ../../assets/recipe-icons/armorer/isolator-component.png, Isolator Component, 1, Isolator Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 870, 16, null, null, ../../assets/recipe-icons/armorer/hyperconductor-component.png, Hyperconductor Component, 1, Hyperconductor Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 871, 16, null, null, ../../assets/recipe-icons/armorer/auxiliary-aerodynamo-component.png, Auxiliary Aerodynamo Component, 1, Auxiliary Aerodynamo Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 872, 16, null, null, ../../assets/recipe-icons/armorer/decorative-plating-component.png, Decorative Plating Component, 1, Decorative Plating Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 1, Earth Shard, 1),
(2, 873, 18, null, null, ../../assets/recipe-icons/armorer/finishing-component.png, Finishing Component, 1, Finishing Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 2, Earth Shard, 2),
(2, 874, 18, null, null, ../../assets/recipe-icons/armorer/figurehead-component.png, Figurehead Component, 1, Figurehead Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 2, Earth Shard, 2),
(2, 875, 50, null, null, ../../assets/recipe-icons/armorer/fake-kupo-nut.png, Fake Kupo Nut, 1, Fake Kupo Nut Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 876, 50, null, null, ../../assets/recipe-icons/armorer/horn-component.png, Horn Component, 1, Horn Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 877, 50, null, null, ../../assets/recipe-icons/armorer/moogle-tool-component.png, Moogle Tool Component, 1, Moogle Tool Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 878, 50, null, null, ../../assets/recipe-icons/armorer/statue-supplies.png, Statue Supplies, 1, Statue Supplies Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 879, 50, null, null, ../../assets/recipe-icons/armorer/tablet-supplies.png, Tablet Supplies, 1, Tablet Supplies Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 4, Earth Crystal, 2),
(2, 880, 50, null, null, ../../assets/recipe-icons/armorer/training-supplies.png, Training Supplies, 1, Training Supplies Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 881, 50, null, null, ../../assets/recipe-icons/armorer/repurposed-construction-component.png, Repurposed Construction Component, 1, Construction Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 882, 50, null, null, ../../assets/recipe-icons/armorer/foundation-component.png, Foundation Component, 1, Foundation Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 883, 50, null, null, ../../assets/recipe-icons/armorer/basket-component.png, Basket Component, 1, Basket Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 884, 50, null, null, ../../assets/recipe-icons/armorer/wall-repair-supplies.png, Wall Repair Supplies, 1, Wall Repair Supplies Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 885, 50, null, null, ../../assets/recipe-icons/armorer/gathering-tool-component.png, Gathering Tool Component, 1, Gathering Tool Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 886, 50, null, null, ../../assets/recipe-icons/armorer/veneer-component.png, Veneer Component, 1, Veneer Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 887, 50, null, null, ../../assets/recipe-icons/armorer/aetheric-shielding.png, Aetheric Shielding, 1, Aetheric Shielding Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 888, 50, null, null, ../../assets/recipe-icons/armorer/stonemasonry-supplies.png, Stonemasonry Supplies, 1, Stonemasonry Supplies Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 889, 50, null, null, ../../assets/recipe-icons/armorer/exploding-kupo-nut.png, Exploding Kupo Nut, 1, Exploding Kupo Nut Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 890, 50, null, null, ../../assets/recipe-icons/armorer/austere-offering.png, Austere Offering, 1, Austere Offering Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 891, 50, null, null, ../../assets/recipe-icons/armorer/shearing-machine-component.png, Shearing Machine Component, 1, Shearing Machine Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 892, 50, null, null, ../../assets/recipe-icons/armorer/water-filter-component.png, Water Filter Component, 1, Water Filter Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 893, 50, null, null, ../../assets/recipe-icons/armorer/mogstew-miscellany.png, Mogstew Miscellany, 1, Mogstew Miscellany Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 894, 50, null, null, ../../assets/recipe-icons/armorer/moogle-statuette.png, Moogle Statuette, 1, Moogle Statuette Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 895, 50, null, null, ../../assets/recipe-icons/armorer/makeshift-toy-airship.png, Makeshift Toy Airship, 1, Makeshift Toy Airship Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 896, 50, null, null, ../../assets/recipe-icons/armorer/dragonscale-rasp.png, Dragonscale Rasp, 1, Dragonscale Rasp Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 897, 50, null, null, ../../assets/recipe-icons/armorer/cloudfish-lure.png, Cloudfish Lure, 1, Cloudfish Tackle Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 898, 50, null, null, ../../assets/recipe-icons/armorer/ishgardian-cuisine-miscellany.png, Ishgardian Cuisine Miscellany, 1, Ishgardian Cuisine Miscellany Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 899, 50, null, null, ../../assets/recipe-icons/armorer/treadwheel-crane-components.png, Treadwheel Crane Components, 1, Treadwheel Crane Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 900, 50, null, null, ../../assets/recipe-icons/armorer/moogle-mollifier.png, Moogle Mollifier, 1, Moogle Mollifier Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 901, 58, null, null, ../../assets/recipe-icons/armorer/happi-components.png, Happi Components, 1, Happi Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 902, 58, null, null, ../../assets/recipe-icons/armorer/finery-components.png, Finery Components, 1, Finery Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 903, 58, null, null, ../../assets/recipe-icons/armorer/ritual-implement-components.png, Ritual Implement Components, 1, Ritual Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 904, 58, null, null, ../../assets/recipe-icons/armorer/brazier-components.png, Brazier Components, 1, Brazier Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 905, 58, null, null, ../../assets/recipe-icons/armorer/uchiwa-components.png, Uchiwa Components, 1, Uchiwa Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 906, 58, null, null, ../../assets/recipe-icons/armorer/trinket-components.png, Trinket Components, 1, Trinket Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 907, 59, null, null, ../../assets/recipe-icons/armorer/altar-components.png, Altar Components, 1, Altar Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 908, 59, null, null, ../../assets/recipe-icons/armorer/catfish-lure-components.png, Catfish Lure Components, 1, Catfish Lure Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 909, 59, null, null, ../../assets/recipe-icons/armorer/azim-steppe-souvenir-components.png, Azim Steppe Souvenir Components, 1, Azim Steppe Souvenir Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 910, 59, null, null, ../../assets/recipe-icons/armorer/hingan-ritual-paraphernalia.png, Hingan Ritual Paraphernalia, 1, Hingan Ritual Paraphernalia Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 911, 59, null, null, ../../assets/recipe-icons/armorer/buuz-cooking-paraphernalia.png, Buuz Cooking Paraphernalia, 1, Buuz Cooking Paraphernalia Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 912, 59, null, null, ../../assets/recipe-icons/armorer/mol-tea-ceremony-paraphernalia.png, Mol Tea Ceremony Paraphernalia, 1, Mol Tea Ceremony Paraphernalia Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 913, 59, null, null, ../../assets/recipe-icons/armorer/substitute-offering.png, Substitute Offering, 1, Substitute Offering Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 914, 60, null, null, ../../assets/recipe-icons/armorer/mikoshi-frippery.png, Mikoshi Frippery, 1, Mikoshi Frippery Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 915, 60, null, null, ../../assets/recipe-icons/armorer/dzo-shear-components.png, Dzo Shear Components, 1, Dzo Shear Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 916, 60, null, null, ../../assets/recipe-icons/armorer/drum-parts.png, Drum Parts, 1, Drum Part Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 917, 60, null, null, ../../assets/recipe-icons/armorer/confetti-making-tools.png, Confetti-making Tools, 1, Confetti-making Tool Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 918, 60, null, null, ../../assets/recipe-icons/armorer/steeping-accessory.png, Steeping Accessory, 1, Steeping Accessory Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 919, 60, null, null, ../../assets/recipe-icons/armorer/ceremonial-bow-components.png, Ceremonial Bow Components, 1, Ceremonial Bow Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 920, 60, null, null, ../../assets/recipe-icons/armorer/stable-supplies.png, Stable Supplies, 1, Stable Supply Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 921, 60, null, null, ../../assets/recipe-icons/armorer/culinary-knife-component.png, Culinary Knife Component, 1, Culinary Knife Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 922, 60, null, null, ../../assets/recipe-icons/armorer/generous-gift.png, Generous Gift, 1, Generous Gift Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 923, 60, null, null, ../../assets/recipe-icons/armorer/elixir-mixing-paraphernalia.png, Elixir Mixing Paraphernalia, 1, Elixir Mixing Paraphernalia Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 924, 60, null, null, ../../assets/recipe-icons/armorer/effigy-components.png, Effigy Components, 1, Effigy Component Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 925, 60, null, null, ../../assets/recipe-icons/armorer/pristine-fruit-figurine.png, Pristine Fruit Figurine, 1, Pristine Fruit Figurine Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 926, 60, null, null, ../../assets/recipe-icons/armorer/land-diving-gear.png, Land Diving Gear, 1, Land Diving Gear Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 927, 60, null, null, ../../assets/recipe-icons/armorer/korrigan-doll.png, Korrigan Doll, 1, Korrigan Doll Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 2, Earth Crystal, 1),
(2, 928, 70, null, null, ../../assets/recipe-icons/armorer/workshop-supplies.png, Workshop Supplies, 1, Workshop Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 5),
(2, 929, 70, null, null, ../../assets/recipe-icons/armorer/brewery-supplies.png, Brewery Supplies, 1, Brewery Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 5),
(2, 930, 70, null, null, ../../assets/recipe-icons/armorer/crystal-cannon-supplies.png, Crystal Cannon Supplies, 1, Crystal Cannon Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 5),
(2, 931, 70, null, null, ../../assets/recipe-icons/armorer/workshop-expansion-supplies.png, Workshop Expansion Supplies, 1, Workshop Expansion Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 5),
(2, 932, 70, null, null, ../../assets/recipe-icons/armorer/automaton-worker-supplies.png, Automaton Worker Supplies, 1, Automaton Worker Materials, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 5),
